protocol_slug,protocol_id,size_mb,status_code,error,retries
edbank,5642,0.03,200,,0
sailfish-finance,5643,0.04,200,,0
sologenic,5644,0.0,200,,0
metastable,5645,0.16,200,,0
sonefi-perp,5646,0.03,200,,0
sailor,5647,0.09,200,,0
o.lab,5648,0.03,200,,0
yoko,5649,0.03,200,,0
filament-v1,5650,0.03,200,,0
5ire-dapp-staking,5651,0.05,200,,0
atoll,5652,0.03,200,,0
vector.fun,5653,0.0,200,,0
umoja-ybtc,5654,0.03,200,,0
resolv,5655,0.09,200,,0
liquity-v2,5656,0.04,200,,0
ztln-p,5657,0.03,200,,0
moonlander,5658,0.04,200,,0
treble,5659,0.07,200,,0
ethos-network,5660,0.03,200,,0
starbase,5661,0.0,200,,0
infinitypools,5662,0.05,200,,0
eddyfinance-v3,5663,0.19,200,,0
reti-pooling,5664,0.03,200,,0
artexswap,5665,0.03,200,,0
babypie,5666,0.05,200,,0
sophon-farm,5667,0.16,200,,0
superswap-ink,5668,0.0,200,,0
tribe.run,5669,0.03,200,,0
nexion,5670,0.06,200,,0
hfun,5671,0.0,200,,0
vicuna-leveraged-farming,5672,0.19,200,,0
coin8,5673,0.28,200,,0
coffer-network,5674,0.03,200,,0
sonus-exchange-amm,5675,0.05,200,,0
sonus-exchange-clmm,5676,0.05,200,,0
noxa,5677,0.03,200,,0
reservoir-tools-amm,5678,0.1,200,,0
reservoir-tools-clmm,5679,0.18,200,,0
beets-dex-v3,5680,0.21,200,,0
raccoonswap,5681,0.03,200,,0
shadow-exchange-legacy,5682,0.17,200,,0
sonic-gateway,5683,0.12,200,,0
zoo.fun,5684,0.03,200,,0
quill-finance,5685,0.04,200,,0
xpress-protocol,5686,0.04,200,,0
moose,5687,0.02,200,,0
origin-sonic,5688,0.03,200,,0
libre-capital,5689,0.13,200,,0
uniswap-v4,5690,6.95,200,,0
abstract,5691,0.08,200,,0
ancient8,5692,0.03,200,,0
cyber,5693,0.05,200,,0
fraxtal,5694,0.26,200,,0
gravity-by-galxe,5695,0.03,200,,0
k2,5696,0.04,200,,0
kroma,5697,0.08,200,,0
orderly-chain,5698,0.03,200,,0
rari-chain,5699,0.06,200,,0
redstone,5700,0.04,200,,0
world-chain,5701,0.07,200,,0
zero-network,5702,0.05,200,,0
zkfair,5703,0.06,200,,0
rooster-protocol,5704,0.05,200,,0
ethos-markets,5705,0.03,200,,0
sirio-finance,5706,0.13,200,,0
bondlink-finance,5707,0.03,200,,0
enclabs,5708,0.12,200,,0
angles-stake,5709,0.03,200,,0
overnight-finance,5710,0.26,200,,0
perena,5711,0.07,200,,0
ether-strategy,5712,0.02,200,,0
createmytoken,5713,0.12,200,,0
rabby-wallet,5714,0.0,200,,0
flaunch,5715,0.03,200,,0
suprafi,5716,0.02,200,,0
vinufinance,5717,0.03,200,,0
sonic-market-liquidity-vault,5718,0.03,200,,0
wink,5719,0.05,200,,0
club-musangking,5720,0.04,200,,0
noon,5721,0.05,200,,0
exponent,5722,0.04,200,,0
neptune-protocol,5723,0.08,200,,0
sx-bet,5724,0.07,200,,0
passdex,5725,0.05,200,,0
factorial,5726,0.08,200,,0
elys-earn,5727,0.05,200,,0
looter,5728,0.0,200,,0
raydium-perps,5729,0.0,200,,0
angles-liquid,5730,0.03,200,,0
bitrue,5731,2.28,200,,0
sx-rollup-bridge,5732,0.05,200,,0
solera,5733,0.07,200,,0
bunni-v2,5734,0.31,200,,0
sorare-bridge,5735,0.07,200,,0
diesel-dex,5736,0.04,200,,0
wavex,5737,0.04,200,,0
magsinio,5738,0.08,200,,0
penumbra-dex,5739,0.03,200,,0
1delta,5740,0.0,200,,0
enso,5741,0.0,200,,0
bex,5742,0.15,200,,0
kodiak-v2,5743,0.07,200,,0
kodiak-v3,5744,0.36,200,,0
burrbear,5745,0.06,200,,0
beraborrow,5746,0.17,200,,0
straxswap,5747,0.03,200,,0
fizzswap-v2,5748,0.03,200,,0
fizzswap-v3,5749,0.03,200,,0
laika-ai,5750,0.06,200,,0
concrete,5751,0.13,200,,0
goldilocks,5752,0.03,200,,0
moveflow,5753,0.05,200,,0
voltage-v4,5754,0.07,200,,0
vicuna-lending,5755,0.12,200,,0
krystal,5756,0.01,200,,0
stratis-liquid-staking,5757,0.03,200,,0
beralis-v2,5758,0.0,200,,0
beralis-v3,5759,0.0,200,,0
snake-finance,5760,0.16,200,,0
hyperliquid-spot-orderbook,5761,0.03,200,,0
zoo-finance,5762,0.04,200,,0
multichainz,5763,0.07,200,,0
beracaine,5764,0.03,200,,0
mondrian-swap,5765,0.03,200,,0
bulla-exchange,5766,0.09,200,,0
ucs-finance,5767,0.02,200,,0
arkis,5768,0.13,200,,0
polyhedra-network,5769,0.0,200,,0
berachain,5770,0.0,200,,0
hashport,5771,0.34,200,,0
unichain-bridge,5772,0.06,200,,0
aarna-protocol,5773,0.03,200,,0
magma,5774,0.1,200,,0
infrared-finance,5775,0.69,200,,0
dopin-protocol,5776,0.02,200,,0
sosovalue-basis,5777,0.03,200,,0
story,5778,0.0,200,,0
piperx-v2,5779,0.03,200,,0
piperx-v3,5780,0.04,200,,0
story-hunt,5781,0.04,200,,0
verio,5782,0.02,200,,0
takara-lend,5783,0.09,200,,0
haedal-amm-protocol,5784,0.03,200,,0
bitfi-basis,5785,0.04,200,,0
doppler-finance,5786,0.02,200,,0
meta-pool-stip,5787,0.02,200,,0
unit,5788,0.03,200,,0
eggs-finance,5789,0.05,200,,0
kittypunch-stablekitty,5790,0.05,200,,0
king-protocol,5791,0.03,200,,0
nome-protocol,5792,0.09,200,,0
unleash-protocol,5793,0.07,200,,0
azex,5794,0.06,200,,0
pulsex-stableswap,5795,0.02,200,,0
lazy-summer-protocol,5796,0.07,200,,0
knightrade,5797,0.06,200,,0
beradrome,5798,0.15,200,,0
liquidity-house,5799,0.02,200,,0
peppercoin,5800,0.04,200,,0
cadabra-finance,5801,0.09,200,,0
stellaswap-v4,5802,0.13,200,,0
ginseng-swap,5803,0.03,200,,0
fan-token-staking,5804,0.04,200,,0
r-planet,5805,0.02,200,,0
bloom-trading-bot,5806,0.0,200,,0
goplus-locker-v2,5807,0.03,200,,0
meta-pool-mpsol,5808,0.02,200,,0
flashbots,5809,0.0,200,,0
coinbase-btc,5810,0.02,200,,0
smilee-finance-gbera,5811,0.02,200,,0
a-dex,5812,0.04,200,,0
desk-perps,5813,0.04,200,,0
pico-staked-sol,5814,0.02,200,,0
colors,5815,0.09,200,,0
defive,5816,0.06,200,,0
electra,5817,0.04,200,,0
foom,5818,0.0,200,,0
defi-app,5819,0.0,200,,0
memeswap,5820,0.02,200,,0
chickendefi,5821,0.02,200,,0
meme-wallet,5822,0.02,200,,0
hermetica-usdh,5823,0.03,200,,0
steamm,5824,0.07,200,,0
veda,5825,0.23,200,,0
bamm,5826,0.13,200,,0
beratlas-finance,5827,0.04,200,,0
canary-protocol,5828,0.03,200,,0
onedollardcae,5829,0.02,200,,0
astake,5830,0.02,200,,0
curves-protocol,5831,0.02,200,,0
fibonacci-dex,5832,0.03,200,,0
form-network,5833,0.02,200,,0
ethereal,5834,0.02,200,,0
lara-protocol,5835,0.04,200,,0
hyperswap-v2,5836,0.03,200,,0
hyperswap-v3,5837,0.04,200,,0
hypurrfi-pooled,5838,0.06,200,,0
vingt.io,5839,0.11,200,,0
roll-fun,5840,0.02,200,,0
jupiter-dca,5841,0.0,200,,0
sir,5842,0.02,200,,0
flex-perpetuals,5843,0.06,200,,0
aquabera,5844,0.07,200,,0
wasabee,5845,0.09,200,,0
hedgey,5846,0.8,200,,0
webera-finance,5847,0.02,200,,0
shield-protocol,5848,0.06,200,,0
hand-of-god,5849,0.09,200,,0
heroes-of-mavia,5850,0.04,200,,0
caviarnine-simple-pools,5851,0.06,200,,0
pholend,5852,0.03,200,,0
maple-rwa,5853,0.22,200,,0
hemi,5854,0.07,200,,0
origyn,5855,0.04,200,,0
jpow-ai,5856,0.03,200,,0
degen-express,5857,0.02,200,,0
spice,5858,0.02,200,,0
erc-burner,5859,0.0,200,,0
synnax-protocol,5860,0.03,200,,0
hedera,5861,0.0,200,,0
hyperyield,5862,0.06,200,,0
zino-finance,5863,0.09,200,,0
tronsave,5864,0.0,200,,0
flarebank,5865,0.02,200,,0
zeus-network,5866,0.02,200,,0
puffer-vaults,5867,0.03,200,,0
puffer-unifi,5869,0.02,200,,0
beratrax,5870,0.1,200,,0
looped-hype,5871,0.04,200,,0
matrixai,5872,0.03,200,,0
unihedge,5873,0.02,200,,0
usury-finance,5874,0.08,200,,0
tea-fi,5875,0.05,200,,0
kittenswap,5876,0.02,200,,0
fluxtra,5877,0.02,200,,0
axion-finance-v2,5878,0.02,200,,0
axion-finance-v3,5879,0.03,200,,0
ooga-booga,5880,0.0,200,,0
hemibtc,5881,0.02,200,,0
csigma-finance,5882,0.04,200,,0
growihf,5883,0.02,200,,0
apebank,5884,0.05,200,,2
meridian-amm,5885,0.05,200,,2
tradewiz,5886,0.0,200,,2
extended,5887,0.02,200,,2
magnify-cash,5888,0.03,200,,2
hemi-staking,5889,0.06,200,,2
mosaic-aggregator,5890,0.01,200,,2
interest-dex,5891,0.04,200,,2
canopy,5892,0.05,200,,2
moveposition,5893,0.08,200,,2
wdjc,5894,0.01,200,,0
puppyfun,5895,0.01,200,,0
superhedge,5896,0.02,200,,0
bridged-tvl-excluded-asets,5897,0.02,200,,0
usdd,5898,0.02,200,,0
bitbond-lockers,5899,0.06,200,,0
bitbond-sales,5900,0.09,200,,0
usdt0,5901,0.02,200,,0
stout,5902,0.08,200,,0
prosper,5903,0.03,200,,0
legacy-network,5904,0.0,200,,0
multipli.fi,5905,0.03,200,,0
yuzu-finance,5906,0.04,200,,0
defituna,5907,0.06,200,,0
witty,5908,0.01,200,,0
goplus-locker-v3,5909,0.04,200,,0
rfx-exchange-v2,5910,0.02,200,,0
clamm,5911,0.02,200,,0
chedda-finance,5912,0.04,200,,0
exit.tech,5913,0.02,200,,0
ekubo-evm,5914,0.05,200,,0
yo-protocol,5915,0.01,200,,0
bumpin-trade,5916,0.02,200,,0
unchain-x,5917,0.04,200,,0
golden-finance,5918,0.03,200,,0
hanji-protocol,5919,0.02,200,,0
tea-rex,5920,0.02,200,,0
squadswap-dynamo,5921,0.04,200,,0
squadswap-wow,5922,0.06,200,,0
powadap,5923,0.02,200,,0
atlas-exchange,5924,0.02,200,,0
mayan,5925,0.0,200,,0
aave-chan,5926,0.0,200,,0
dahlia,5927,0.04,200,,0
quokkalend,5928,0.03,200,,0
getheminames,5929,0.0,200,,0
sedge,5930,0.0,200,,0
spartacadabra,5931,0.02,200,,0
suite,5933,0.0,200,,0
finder-bot,5934,0.0,200,,0
qearn,5935,0.01,200,,0
pumpswap,5936,0.52,200,,0
stcyber,5937,0.01,200,,0
shadex,5938,0.03,200,,0
basefinance,5939,0.01,200,,0
hyperlend,5940,0.04,200,,0
ringswap,5941,0.03,200,,0
gacha,5942,0.02,200,,0
umbra,5943,0.02,200,,0
degenprime,5944,0.04,200,,0
magnum-bot,5945,0.0,200,,0
termfinance-vaults,5946,0.02,200,,0
yaakoswap,5947,0.01,200,,0
centrifuge-protocol,5948,0.02,200,,0
lume-finance,5949,0.05,200,,0
justbet,5950,0.02,200,,0
arbius,5951,0.02,200,,0
corepound,5952,0.03,200,,0
picwe,5953,0.02,200,,0
dextoro,5954,0.0,200,,0
keiko-finance,5955,0.02,200,,0
bearn,5956,0.08,200,,0
usdfc,5957,0.01,200,,0
goldminer,5958,0.01,200,,0
evoq-finance,5959,0.04,200,,0
hyperpie,5960,0.01,200,,0
qx,5961,0.01,200,,0
lbank,5962,0.02,200,,0
resupply,5963,0.02,200,,0
bakerdao,5964,0.01,200,,0
sandglass,5965,0.02,200,,0
saucerswap-v2,5966,0.05,200,,0
haedal-vault,5967,0.02,200,,0
winter-walrus,5968,0.01,200,,0
boltz,5969,0.01,200,,0
jpg-store,5970,0.01,200,,0
orcfax,5971,0.02,200,,0
katana-dex-v3,5972,0.02,200,,0
rolldex,5973,0.02,200,,0
alfafrens,5974,0.01,200,,0
clutch-markets,5975,0.02,200,,0
spindash,5976,0.01,200,,0
privacy-pools,5977,0.01,200,,0
polkadot-treasury,5978,0.0,200,,0
hyperindex,5979,0.01,200,,0
liquidops,5980,0.02,200,,0
impermax-v3,5981,0.07,200,,0
syncswap-v3,5982,0.0,200,,0
t-rize,5983,0.01,200,,0
anvil,5984,0.03,200,,0
axelar-cross-chain,5985,0.02,200,,0
bitzap-yusd,5986,0.01,200,,0
valantis,5987,0.01,200,,0
hotcoin,5988,0.29,200,,0
spark-liquidity-layer,5989,0.04,200,,0
mirage-protocol,5990,0.01,200,,0
dexlyn-labs,5991,0.01,200,,0
goatswap-v2,5992,0.01,200,,0
goatswap-v3,5993,0.02,200,,0
coin98,5994,0.01,200,,0
openeden-usdo,5995,0.02,200,,0
jito-restaking,5996,0.02,200,,0
strike-finance,5997,0.02,200,,0
goosefx-v2,5998,0.06,200,,0
hard-swap,5999,0.02,200,,0
seamless-vaults,6000,0.01,200,,0
arbera,6001,0.03,200,,0
twin-finance,6002,0.01,200,,0
1dex,6003,0.01,200,,0
kittenswap-cl,6004,0.02,200,,0
momentum,6005,0.04,200,,0
golden-otter-hub,6006,0.01,200,,0
dna,6007,0.01,200,,0
decentralized-euro,6008,0.02,200,,0
stable-jack-v2,6009,0.01,200,,0
orangex,6010,0.01,200,,0
fuel-staking,6011,0.0,200,,0
bodega-market,6012,0.02,200,,0
moar-market,6013,0.02,200,,0
typus-perp,6014,0.01,200,,0
felix,6015,0.01,200,,0
dogecoin,6016,0.0,200,,0
official-trump,6017,0.0,200,,0
zo-perps,6018,0.01,200,,0
mystic-finance,6019,0.03,200,,0
liquid-ron,6020,0.01,200,,0
tradeogre,6021,0.04,200,,0
mainstreet,6022,0.01,200,,0
brunch,6023,0.01,200,,0
aegis,6024,0.01,200,,0
tardly,6025,0.01,200,,0
cro.ag,6026,0.0,200,,0
moca-network,6027,0.0,200,,0
kaito,6028,0.0,200,,0
magic-eden,6029,0.0,200,,0
gunz,6030,0.0,200,,0
cookie-dao,6031,0.0,200,,0
walrus-protocol,6032,0.0,200,,0
uranium.io,6033,0.01,200,,0
interest-protocol-stable-swap,6034,0.01,200,,0
peaq,6035,0.0,200,,0
melania-meme,6036,0.0,200,,0
plume-mainnet,6037,0.0,200,,0
filecoin,6038,0.0,200,,0
quantixai,6039,0.0,200,,0
uxlink,6040,0.0,200,,0
celo,6041,0.0,200,,0
lighter-v2,6042,0.01,200,,0
encoins,6043,0.01,200,,0
laminar,6045,0.02,200,,0
stakin,6046,0.0,200,,0
berapaw,6047,0.02,200,,0
datamine-network,6048,0.02,200,,0
axiom,6049,0.0,200,,0
moonwell-vaults,6050,0.01,200,,0
kittypunch-punchswap-v3,6051,0.01,200,,0
catex,6052,0.02,200,,0
hypurrfi-isolated,6053,0.01,200,,0
razor-dex,6054,0.0,200,,0
interest-curve,6055,0.01,200,,0
lista-lending,6056,0.02,200,,0
solido-cash,6058,0.01,200,,0
tokeniza,6059,0.01,200,,0
sablier-flow,6060,0.08,200,,0
40-acres,6061,0.1,200,,0
moonchain-swap,6062,0.01,200,,0
moonchain,6063,0.01,200,,0
kame-aggregator,6064,0.0,200,,0
arbitrum-timeboost,6065,0.0,200,,0
kairos-timeboost,6066,0.0,200,,0
udonswap,6067,0.0,200,,0
fomoswap,6068,0.01,200,,0
zora-coins,6069,0.0,200,,0
copump,6070,0.0,200,,0
lndfi,6071,0.02,200,,0
bemo-v2,6072,0.0,200,,0
arche-protocol,6073,0.01,200,,0
launchlab,6074,0.0,200,,0
beezie,6075,0.0,200,,0
titan-dex,6076,0.01,200,,0
solomon-usdv,6077,0.0,200,,0
ponder-finance,6078,0.01,200,,0
vanilla-finance,6079,0.0,200,,0
universal-page,6080,0.0,200,,0
fan.fun,6081,0.0,200,,0
stakingverse,6082,0.0,200,,0
sonicxswap,6083,0.0,200,,0
rank-trading,6084,0.0,200,,0
save-sol,6085,0.0,200,,0
pepeteam-dex,6086,0.01,200,,0
magic-fi,6087,0.0,400,,0
zyfai,6088,0.01,200,,0
haven1-swap,6089,0.0,200,,0
excellar,6090,0.0,200,,0
echo.xyz,6091,0.0,200,,0
swaps.io,6092,0.0,200,,0
li.fi,6093,0.0,200,,0
humanfi,6094,0.0,200,,0
plaza-finance,6095,0.0,200,,0
nawa-protocol,6096,0.0,200,,0
socket-protocol,6097,0.0,200,,0
mosaic-amm,6098,0.0,200,,0
